3	1	7.56E-023
1	4	8.00E-023
1	5	2.85E-022
3	2	3.04E-022
3	2	3.04E-022
5	2	3.26E-022
5	2	3.26E-022
9	6	4.56E-022
7	4	5.49E-022
2	3	7.60E-022
2	3	7.60E-022
8	4	1.14E-021
11	7	1.30E-021
2	8	1.52E-021
6	2	1.98E-021
6	2	1.98E-021
4	9	2.70E-021
2	5	3.04E-021
4	2	4.95E-021
4	2	4.95E-021
10	6	9.00E-021
9	7	1.14E-020
5	4	8.44E-019
5	4	8.44E-019
4	4	8.18E-017
1	6	9.15E-015
12	7	4.00E-012
5	11	1.90E-010
3	9	1.00E-008
17	12	2.00E-008
18	12	2.00E-008
35	34	2.40E-008
19	14	2.50E-008
19	15	2.50E-008
5	13	2.60E-008
6	15	3.00E-008
15	10	3.00E-008
17	13	3.00E-008
37	36	3.00E-008
37	36	3.00E-008
13	8	3.50E-008
20	14	3.50E-008
8	18	4.00E-008
9	19	4.00E-008
11	8	4.00E-008
33	30	4.30E-008
98	148	4.50E-008
60	98	5.00E-008
7	17	5.20E-008
91	128	5.30E-008
23	19	5.50E-008
10	24	6.00E-008
10	24	6.00E-008
11	26	6.00E-008
11	26	6.00E-008
14	29	6.00E-008
14	29	6.00E-008
72	81	6.00E-008
89	128	6.90E-008
89	128	6.90E-008
29	25	7.50E-008
16	10	7.90E-008
87	128	8.60E-008
8	20	1.00E-007
57	96	1.00E-007
58	95	1.00E-007
58	96	1.00E-007
60	97	1.00E-007
25	19	1.05E-007
25	19	1.05E-007
32	28	1.10E-007
32	28	1.10E-007
90	128	1.17E-007
85	128	1.25E-007
26	46	1.50E-007
26	46	1.50E-007
27	48	1.50E-007
30	52	1.50E-007
31	55	1.50E-007
31	55	1.50E-007
32	54	1.50E-007
32	54	1.50E-007
33	58	1.50E-007
34	60	1.50E-007
35	60	1.50E-007
35	60	1.50E-007
35	61	1.50E-007
35	61	1.50E-007
44	76	1.50E-007
52	87	1.50E-007
52	87	1.50E-007
52	89	1.50E-007
52	89	1.50E-007
57	95	1.50E-007
12	28	1.70E-007
12	28	1.70E-007
13	29	1.70E-007
13	29	1.70E-007
13	30	1.70E-007
13	30	1.70E-007
17	32	1.70E-007
40	38	1.70E-007
10	23	1.80E-007
11	25	1.80E-007
12	27	1.80E-007
34	30	1.80E-007
88	128	1.82E-007
88	128	1.82E-007
4	11	2.00E-007
4	12	2.00E-007
15	30	2.00E-007
15	31	2.00E-007
16	32	2.00E-007
16	33	2.00E-007
17	31	2.00E-007
17	34	2.00E-007
18	33	2.00E-007
27	24	2.00E-007
39	37	2.00E-007
39	37	2.00E-007
41	40	2.00E-007
60	66	2.00E-007
60	66	2.00E-007
64	72	2.00E-007
65	73	2.00E-007
65	73	2.00E-007
68	76	2.00E-007
70	80	2.00E-007
46	79	2.30E-007
46	79	2.30E-007
46	80	2.30E-007
46	80	2.30E-007
9	22	2.50E-007
